SeniorCitizen,Tenure,MonthlyCharges,Churn,TotalCharges,Gender_Male,Contract_One year,Contract_Two year,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,26,64.81,0,1685.06,False,True,False,False,False,False
1,1,51.16,0,51.16,True,True,False,False,True,False
1,5,116.3,0,581.5,False,True,False,False,True,False
1,41,33.93,0,1391.13,True,True,False,False,True,False
0,63,24.38,0,1535.94,False,False,False,False,True,False
1,22,20.91,0,460.02,False,False,True,False,True,False
0,68,97.5,0,6630.0,True,False,True,True,False,False
1,48,25.67,1,1232.16,True,True,False,False,True,False
0,66,73.86,0,4874.76,True,False,False,False,False,False
1,16,56.73,1,907.68,False,True,False,False,False,True
1,53,34.69,0,1838.57,False,False,True,True,False,False
0,65,94.06,1,6113.9,False,True,False,False,False,False
0,64,25.5,0,1632.0,False,False,False,False,True,False
0,68,51.84,0,3525.12,True,False,True,False,True,False
0,63,76.22,0,4801.86,False,False,False,False,False,False
1,62,60.24,0,3734.88,False,True,False,True,False,False
0,71,45.91,1,3259.61,False,False,True,False,False,True
0,45,112.6,0,5067.0,False,False,False,False,False,True
0,52,113.1,0,5881.2,False,False,False,False,False,True
1,65,61.61,1,4004.65,False,False,False,False,False,True
1,2,59.37,0,118.74,False,False,True,False,True,False
1,49,50.74,0,2486.26,True,False,True,True,False,False
1,22,105.58,0,2322.76,False,True,False,False,True,False
0,29,76.79,0,2226.91,False,True,False,True,False,False
1,35,28.95,0,1013.25,False,False,True,False,False,True
0,24,105.33,1,2527.92,False,False,False,False,False,False
1,30,73.49,0,2204.7,True,False,True,False,False,False
0,42,61.56,0,2585.52,True,False,True,False,True,False
0,71,53.79,1,3819.09,True,False,True,False,False,False
0,50,29.94,1,1497.0,True,False,True,False,True,False
0,71,115.67,0,8212.57,True,True,False,False,True,False
0,60,94.12,0,5647.2,True,True,False,True,False,False
1,30,33.18,0,995.4,False,False,False,False,False,True
0,12,71.13,1,853.56,True,False,True,False,False,True
0,49,75.56,1,3702.44,True,False,True,False,False,True
0,46,36.79,0,1692.34,False,True,False,False,False,True
0,43,62.72,1,2696.96,True,True,False,True,False,False
1,2,84.57,0,169.14,False,False,True,False,False,True
1,54,48.4,1,2613.6,False,True,False,False,False,True
0,35,53.16,1,1860.6,True,False,True,False,False,False
0,52,32.2,1,1674.4,False,False,False,False,False,True
0,33,61.32,1,2023.56,True,False,False,False,False,True
0,51,78.39,0,3997.89,True,False,False,False,True,False
1,26,31.65,0,822.9,False,False,True,False,True,False
1,62,81.48,0,5051.76,False,True,False,False,False,True
0,61,59.78,1,3646.58,True,False,False,False,True,False
0,26,87.82,1,2283.32,False,False,True,False,False,False
0,37,51.48,0,1904.76,False,False,False,False,False,False
0,30,76.85,0,2305.5,True,False,False,False,False,False
0,11,81.28,0,894.08,True,True,False,True,False,False
1,53,89.05,0,4719.65,False,False,True,False,False,False
1,41,95.69,0,3923.29,True,True,False,False,False,True
0,5,33.64,1,168.2,True,True,False,False,False,False
1,66,116.52,0,7690.32,True,True,False,False,False,False
1,13,104.36,0,1356.68,True,False,False,False,False,False
1,63,76.23,0,4802.49,True,False,False,False,False,False
0,25,109.04,1,2726.0,True,False,False,False,True,False
1,44,58.24,1,2562.56,True,False,True,False,False,False
1,14,23.43,0,328.02,False,True,False,False,False,False
0,69,92.7,0,6396.3,True,False,False,False,True,False
1,59,114.33,0,6745.47,False,True,False,False,True,False
0,56,36.19,1,2026.64,False,True,False,True,False,False
1,52,84.39,1,4388.28,False,True,False,False,False,True
0,66,101.34,1,6688.44,True,True,False,True,False,False
0,68,110.51,0,7514.68,True,True,False,False,True,False
1,12,47.65,0,571.8,False,False,False,False,True,False
1,68,32.87,0,2235.16,True,False,True,False,True,False
0,43,44.79,0,1925.97,False,False,True,True,False,False
0,6,77.77,1,466.62,True,False,True,False,False,False
1,15,111.87,0,1678.05,True,False,True,False,False,True
1,42,78.25,0,3286.5,False,True,False,False,False,True
1,31,111.96,0,3470.76,False,False,False,False,False,False
1,53,97.0,1,5141.0,False,False,False,False,False,True
0,6,79.84,1,479.04,True,True,False,False,False,False
0,33,22.18,0,731.94,False,True,False,True,False,False
0,29,53.31,0,1545.99,True,False,False,False,True,False
1,21,25.75,0,540.75,True,False,False,False,False,False
1,54,52.22,0,2819.88,True,False,True,False,False,False
0,56,26.23,1,1468.88,False,False,True,False,True,False
0,21,36.78,0,772.38,False,False,True,False,True,False
0,55,61.07,1,3358.85,False,False,False,False,False,True
0,58,71.49,1,4146.42,True,False,True,False,False,False
0,64,41.71,1,2669.44,True,False,False,False,True,False
0,46,93.26,0,4289.96,False,False,False,False,False,True
1,22,79.04,1,1738.88,True,True,False,True,False,False
0,60,89.18,0,5350.8,True,False,False,False,False,False
0,11,93.28,0,1026.08,False,True,False,True,False,False
0,47,92.69,0,4356.43,False,True,False,False,True,False
0,31,113.62,0,3522.22,False,False,False,False,True,False
0,18,43.72,1,786.96,True,False,False,False,False,False
0,22,47.02,0,1034.44,True,False,True,True,False,False
0,56,29.42,0,1647.52,True,False,False,False,True,False
1,17,79.26,0,1347.42,True,False,True,False,False,False
0,38,59.52,1,2261.76,True,False,True,False,False,False
1,25,69.62,1,1740.5,False,False,False,False,False,False
1,32,36.98,0,1183.36,True,False,True,False,True,False
1,15,84.91,0,1273.65,True,True,False,False,True,False
0,13,81.9,0,1064.7,True,True,False,False,False,False
0,58,46.48,0,2695.84,False,False,False,False,False,True
0,50,66.54,1,3327.0,False,False,False,False,False,False
0,11,109.43,1,1203.73,False,False,False,False,False,False
0,13,97.35,1,1265.55,True,True,False,False,False,False
0,50,42.69,0,2134.5,False,False,True,False,False,True
0,38,107.89,1,4099.82,False,True,False,True,False,False
0,1,26.73,0,26.73,False,False,True,False,True,False
0,39,61.39,0,2394.21,True,False,True,False,True,False
0,27,28.01,1,756.27,False,False,False,True,False,False
1,36,112.42,0,4047.12,True,False,False,False,False,False
0,32,24.07,0,770.24,True,False,False,False,False,False
0,41,35.12,0,1439.92,False,True,False,False,True,False
0,15,111.5,0,1672.5,True,True,False,False,False,False
1,31,78.22,0,2424.82,False,True,False,True,False,False
0,6,99.52,0,597.12,True,False,False,False,True,False
0,52,21.64,1,1125.28,False,False,False,False,False,True
1,22,61.91,0,1362.02,False,False,True,False,False,False
0,31,118.45,0,3671.95,False,False,True,True,False,False
1,46,77.98,0,3587.08,True,False,False,False,True,False
1,67,104.97,0,7032.99,False,True,False,False,True,False
1,43,116.36,0,5003.48,True,False,False,False,False,True
1,1,88.5,0,88.5,False,True,False,False,False,False
0,44,52.76,0,2321.44,True,False,False,False,False,True
1,57,50.86,0,2899.02,True,False,False,True,False,False
1,9,27.13,1,244.17,False,False,True,False,True,False
0,5,62.78,0,313.9,False,True,False,False,True,False
0,9,111.54,1,1003.86,False,True,False,False,False,True
0,45,67.81,0,3051.45,False,False,False,False,False,True
1,24,111.1,0,2666.4,False,False,True,False,False,True
0,42,101.71,1,4271.82,True,False,False,False,False,False
1,22,118.42,0,2605.24,False,False,False,False,True,False
1,60,114.77,0,6886.2,False,True,False,False,False,False
0,37,90.65,0,3354.05,True,False,False,True,False,False
0,39,107.12,1,4177.68,False,False,True,False,False,False
0,53,94.81,0,5024.93,False,False,False,False,False,True
0,28,90.34,0,2529.52,True,False,True,True,False,False
0,15,91.56,0,1373.4,False,True,False,True,False,False
0,60,92.1,0,5526.0,False,True,False,False,False,False
1,60,57.94,1,3476.4,False,False,False,False,False,False
1,6,62.36,1,374.16,True,False,True,False,False,True
0,52,49.41,0,2569.32,False,True,False,False,False,True
1,12,34.83,0,417.96,True,False,True,True,False,False
1,19,65.84,0,1250.96,False,True,False,False,False,True
1,2,109.99,0,219.98,True,True,False,False,True,False
1,55,85.13,1,4682.15,False,False,True,False,True,False
1,15,25.62,0,384.3,True,False,True,True,False,False
1,64,101.12,1,6471.68,True,False,True,False,False,False
0,69,113.54,0,7834.26,True,True,False,False,False,False
0,15,102.94,1,1544.1,True,False,True,False,True,False
0,43,92.75,0,3988.25,True,False,False,False,False,False
1,17,35.01,1,595.17,True,False,True,False,False,True
0,24,54.9,0,1317.6,False,True,False,False,True,False
0,30,76.53,0,2295.9,False,False,True,True,False,False
0,67,27.69,1,1855.23,True,False,True,False,False,False
1,51,30.63,1,1562.13,True,False,True,True,False,False
0,60,113.43,0,6805.8,True,False,False,True,False,False
1,3,90.27,0,270.81,True,True,False,False,False,False
0,5,47.51,0,237.55,False,False,False,False,False,False
0,28,52.74,1,1476.72,True,False,False,False,True,False
0,11,58.44,0,642.84,False,True,False,False,True,False
1,15,27.51,0,412.65,False,True,False,True,False,False
1,48,93.92,1,4508.16,True,False,True,True,False,False
1,46,37.68,0,1733.28,True,True,False,False,True,False
1,28,100.51,0,2814.28,False,False,True,True,False,False
1,7,104.59,0,732.13,False,False,False,False,False,True
0,71,83.84,0,5952.64,True,False,True,False,False,False
0,6,96.99,0,581.94,True,True,False,False,False,False
1,58,37.18,0,2156.44,True,False,True,False,False,True
1,68,77.59,0,5276.12,False,False,False,False,True,False
0,55,87.68,0,4822.4,False,True,False,False,True,False
1,67,86.16,0,5772.72,True,True,False,True,False,False
0,49,31.73,0,1554.77,False,False,True,True,False,False
1,51,54.44,0,2776.44,False,False,True,False,True,False
0,59,52.5,0,3097.5,True,False,True,True,False,False
1,6,77.25,0,463.5,True,False,False,False,False,True
1,51,96.52,0,4922.52,False,False,False,False,False,False
0,38,77.06,0,2928.28,False,True,False,False,False,True
0,11,95.48,0,1050.28,True,True,False,False,False,False
1,52,29.9,1,1554.8,True,False,False,False,False,False
1,20,107.81,0,2156.2,True,False,True,True,False,False
0,10,73.66,0,736.6,True,False,True,True,False,False
1,26,23.75,0,617.5,True,False,False,False,False,False
0,48,84.32,0,4047.36,False,False,True,True,False,False
0,14,71.73,0,1004.22,False,False,False,False,False,True
1,59,42.04,0,2480.36,False,False,True,False,True,False
0,12,96.44,0,1157.28,False,False,True,True,False,False
0,23,113.36,1,2607.28,True,True,False,True,False,False
1,39,52.27,1,2038.53,True,False,True,True,False,False
0,9,69.39,0,624.51,True,False,True,False,True,False
0,25,32.82,0,820.5,False,False,False,False,False,True
0,17,112.98,1,1920.66,False,False,False,False,False,False
0,42,51.88,0,2178.96,False,False,False,False,False,True
1,29,39.48,0,1144.92,True,False,False,True,False,False
0,60,67.84,0,4070.4,False,False,True,False,True,False
1,67,24.33,0,1630.11,True,False,False,False,False,True
0,57,45.28,0,2580.96,True,True,False,True,False,False
1,14,26.77,0,374.78,True,False,False,True,False,False
0,39,32.74,0,1276.86,True,False,True,False,False,False
1,16,31.22,1,499.52,True,True,False,False,True,False
0,18,107.24,0,1930.32,True,False,True,False,False,False
0,20,113.04,0,2260.8,False,True,False,False,False,True
0,46,67.45,0,3102.7,True,True,False,False,False,False
0,45,83.04,0,3736.8,True,True,False,False,False,True
1,4,89.59,0,358.36,False,False,True,True,False,False
1,20,59.13,0,1182.6,True,True,False,False,True,False
0,11,57.02,0,627.22,False,False,True,False,True,False
1,65,87.56,0,5691.4,False,True,False,True,False,False
0,18,57.67,1,1038.06,False,False,False,False,True,False
0,39,78.1,0,3045.9,True,False,False,False,False,False
1,44,71.52,0,3146.88,True,True,False,False,False,True
1,18,72.45,1,1304.1,False,True,False,False,False,True
1,47,102.94,0,4838.18,True,False,False,False,False,True
0,31,90.41,1,2802.71,True,False,False,False,False,False
0,39,116.07,1,4526.73,False,False,True,False,False,True
1,38,99.1,0,3765.8,False,False,False,False,True,False
0,47,34.58,0,1625.26,True,False,True,False,False,True
1,70,93.85,1,6569.5,False,True,False,False,False,False
1,8,86.56,0,692.48,False,False,True,False,True,False
1,65,84.6,0,5499.0,False,True,False,True,False,False
1,13,68.07,0,884.91,True,False,True,False,True,False
1,55,26.25,0,1443.75,True,False,True,False,False,False
1,43,115.15,0,4951.45,True,False,True,False,True,False
0,4,105.19,0,420.76,False,True,False,False,False,True
0,71,68.68,0,4876.28,True,True,False,False,False,False
1,60,35.86,1,2151.6,False,False,True,True,False,False
1,12,102.45,1,1229.4,True,True,False,False,False,True
1,59,63.07,0,3721.13,True,False,True,False,False,False
0,54,59.01,0,3186.54,False,True,False,False,False,False
1,44,86.54,0,3807.76,True,False,True,True,False,False
1,16,95.87,0,1533.92,False,False,False,True,False,False
1,6,26.28,0,157.68,True,False,False,False,False,False
0,14,96.76,0,1354.64,True,False,True,True,False,False
1,58,93.39,0,5416.62,False,True,False,True,False,False
0,31,78.92,0,2446.52,False,False,True,False,False,True
0,41,53.84,0,2207.44,False,False,False,False,False,False
1,35,36.48,1,1276.8,True,False,False,False,True,False
0,10,30.27,0,302.7,True,False,True,False,False,True
0,30,20.12,0,603.6,True,False,False,False,False,False
0,44,40.65,1,1788.6,False,False,True,False,False,False
1,55,61.13,1,3362.15,False,False,False,False,False,True
0,71,44.36,0,3149.56,False,True,False,True,False,False
1,18,50.9,0,916.2,True,True,False,False,True,False
1,39,59.05,0,2302.95,True,True,False,False,True,False
1,42,50.83,0,2134.86,False,False,True,False,False,False
0,54,92.46,0,4992.84,True,False,True,False,False,False
1,30,69.17,0,2075.1,False,True,False,False,True,False
0,20,21.93,1,438.6,True,True,False,False,False,False
0,42,42.67,0,1792.14,True,True,False,False,True,False
0,5,90.97,1,454.85,False,False,False,True,False,False
0,50,50.09,0,2504.5,True,True,False,False,True,False
1,41,112.01,0,4592.41,True,False,False,False,True,False
1,39,91.27,0,3559.53,False,True,False,False,True,False
0,57,48.99,0,2792.43,False,False,True,False,False,False
1,57,71.64,0,4083.48,True,True,False,True,False,False
1,37,86.72,0,3208.64,False,False,False,False,False,True
1,7,39.34,0,275.38,True,True,False,False,False,True
0,5,44.62,0,223.1,False,False,False,False,True,False
1,51,70.71,0,3606.21,True,True,False,False,False,False
0,8,112.49,0,899.92,True,False,False,False,False,True
1,56,54.4,0,3046.4,False,False,False,False,False,True
0,11,60.21,0,662.31,True,True,False,False,True,False
0,22,39.06,0,859.32,True,True,False,False,True,False
0,11,79.32,0,872.52,False,False,True,False,False,False
1,60,94.02,0,5641.2,False,False,True,False,False,True
0,15,64.06,0,960.9,True,False,True,False,True,False
1,38,95.02,1,3610.76,False,False,False,True,False,False
0,1,50.26,0,50.26,False,False,False,True,False,False
1,46,90.7,0,4172.2,True,False,True,True,False,False
0,43,45.83,0,1970.69,True,False,True,False,True,False
1,22,98.06,1,2157.32,False,True,False,False,False,False
0,3,103.06,0,309.18,False,False,True,True,False,False
0,14,99.77,0,1396.78,False,False,False,True,False,False
0,2,41.55,1,83.1,True,True,False,True,False,False
1,61,89.42,0,5454.62,True,False,True,False,True,False
0,32,73.85,0,2363.2,True,False,True,False,True,False
0,38,118.6,0,4506.8,True,False,True,False,True,False
0,46,56.16,0,2583.36,True,True,False,True,False,False
0,42,97.13,0,4079.46,True,True,False,False,True,False
1,6,57.01,0,342.06,True,True,False,False,True,False
0,41,59.69,0,2447.29,False,False,True,False,False,False
0,25,31.1,0,777.5,False,True,False,False,True,False
1,11,43.97,1,483.67,True,True,False,False,False,True
1,41,36.45,1,1494.45,True,True,False,False,True,False
1,71,35.92,0,2550.32,True,True,False,False,True,False
0,57,20.9,0,1191.3,False,False,False,False,False,True
1,46,99.38,0,4571.48,True,False,True,False,False,True
1,48,66.79,0,3205.92,False,True,False,False,True,False
1,63,100.42,0,6326.46,False,False,False,False,False,False
0,39,81.26,0,3169.14,False,False,False,True,False,False
0,10,103.13,1,1031.3,False,False,True,False,False,True
0,70,70.38,0,4926.6,False,False,True,False,False,False
1,65,29.4,0,1911.0,True,True,False,False,True,False
0,59,81.68,0,4819.12,True,False,True,False,True,False
1,36,87.78,0,3160.08,False,False,True,False,False,True
1,27,82.65,1,2231.55,True,False,True,False,False,True
1,55,100.13,1,5507.15,False,False,True,False,False,False
0,70,93.15,1,6520.5,False,True,False,False,True,False
1,53,63.26,0,3352.78,True,False,False,False,False,True
1,60,101.91,0,6114.6,True,False,True,False,False,True
0,61,89.18,0,5439.98,True,False,False,True,False,False
1,36,32.04,1,1153.44,True,False,False,False,False,True
1,27,73.99,0,1997.73,True,False,False,False,False,False
1,41,92.86,0,3807.26,False,False,True,False,True,False
0,28,75.33,1,2109.24,True,False,True,False,False,True
1,16,114.9,0,1838.4,True,True,False,True,False,False
0,35,30.15,1,1055.25,True,False,True,False,False,True
0,36,92.23,0,3320.28,False,False,True,False,False,True
1,56,102.45,1,5737.2,True,False,True,False,True,False
1,19,90.27,0,1715.13,False,False,False,True,False,False
1,57,58.56,0,3337.92,True,True,False,False,False,False
1,33,58.55,0,1932.15,True,False,False,False,False,False
0,23,78.66,1,1809.18,False,True,False,False,True,False
0,63,59.71,0,3761.73,True,False,True,False,False,False
1,70,108.32,0,7582.4,True,False,True,False,False,False
0,22,30.99,0,681.78,False,False,False,False,False,True
1,67,83.92,1,5622.64,True,False,False,False,False,False
1,59,33.41,0,1971.19,False,False,False,True,False,False
1,25,74.02,0,1850.5,False,True,False,False,False,True
1,17,91.56,0,1556.52,False,False,False,False,False,False
0,39,36.55,0,1425.45,False,False,True,True,False,False
0,39,90.4,0,3525.6,False,True,False,False,False,True
1,24,34.0,1,816.0,True,True,False,True,False,False
1,38,82.06,0,3118.28,True,False,True,False,True,False
0,57,70.56,0,4021.92,True,False,False,False,True,False
0,44,49.81,0,2191.64,False,False,False,False,False,False
0,36,31.15,0,1121.4,False,False,True,True,False,False
1,70,93.59,0,6551.3,False,False,True,False,False,True
0,45,58.18,1,2618.1,False,False,True,True,False,False
1,26,28.65,0,744.9,True,False,True,True,False,False
1,11,97.28,0,1070.08,True,True,False,False,True,False
0,52,43.29,0,2251.08,False,True,False,False,True,False
1,25,93.65,0,2341.25,False,False,False,False,False,False
0,31,76.49,0,2371.19,True,True,False,True,False,False
1,45,39.45,1,1775.25,False,True,False,True,False,False
1,67,27.64,0,1851.88,False,True,False,False,False,True
1,40,79.32,0,3172.8,False,False,True,False,False,True
1,46,22.52,1,1035.92,True,True,False,False,True,False
1,54,26.55,1,1433.7,True,False,False,True,False,False
1,41,90.22,0,3699.02,False,True,False,False,False,False
0,38,73.89,0,2807.82,True,False,True,False,True,False
0,36,52.63,0,1894.68,False,True,False,True,False,False
1,44,73.92,1,3252.48,False,False,False,False,True,False
0,57,79.16,0,4512.12,True,True,False,False,False,False
1,66,76.53,0,5050.98,False,False,False,True,False,False
0,30,84.26,0,2527.8,False,False,True,False,False,False
0,10,114.03,0,1140.3,True,False,False,True,False,False
1,61,58.88,0,3591.68,False,False,False,True,False,False
0,63,50.12,0,3157.56,False,False,True,False,False,False
1,36,23.84,0,858.24,False,False,False,False,False,True
0,54,34.71,1,1874.34,True,True,False,False,False,False
1,65,30.62,0,1990.3,False,True,False,False,False,False
0,4,53.54,0,214.16,True,False,False,False,True,False
1,55,81.0,1,4455.0,False,True,False,False,False,False
0,54,24.63,0,1330.02,False,True,False,False,False,False
1,64,92.77,0,5937.28,False,False,True,False,True,False
0,22,59.74,0,1314.28,False,False,False,False,False,True
1,25,116.35,1,2908.75,True,True,False,False,False,False
0,59,76.84,1,4533.56,True,False,False,False,True,False
1,57,97.14,0,5536.98,False,False,False,False,False,True
0,54,106.12,0,5730.48,False,True,False,False,False,True
1,44,108.88,1,4790.72,False,False,True,False,False,False
1,52,71.85,0,3736.2,False,False,True,False,False,True
1,16,59.67,0,954.72,False,False,False,False,False,False
1,16,76.05,0,1216.8,False,False,True,False,False,True
0,55,60.21,1,3311.55,False,True,False,False,False,True
0,61,44.07,1,2688.27,False,True,False,False,False,True
0,40,52.39,1,2095.6,True,False,True,False,False,False
1,21,43.28,1,908.88,True,False,True,False,False,True
1,66,46.94,1,3098.04,True,False,False,True,False,False
1,8,29.36,0,234.88,False,False,True,False,True,False
1,71,62.65,0,4448.15,False,False,False,False,True,False
1,10,43.53,1,435.3,False,True,False,True,False,False
0,57,64.84,0,3695.88,True,False,True,False,False,True
0,4,99.22,1,396.88,False,False,False,True,False,False
0,43,64.83,1,2787.69,True,False,False,False,False,False
1,63,115.46,0,7273.98,False,False,False,False,True,False
1,43,34.78,0,1495.54,True,False,False,False,False,True
1,67,105.03,0,7037.01,True,True,False,False,True,False
1,51,44.83,0,2286.33,True,False,True,True,False,False
1,56,113.39,1,6349.84,False,False,False,True,False,False
1,43,42.71,0,1836.53,True,False,True,False,True,False
1,24,94.7,1,2272.8,False,False,True,False,True,False
0,34,26.21,0,891.14,False,True,False,False,True,False
0,59,82.98,1,4895.82,False,False,True,False,True,False
1,2,41.87,0,83.74,False,True,False,True,False,False
1,2,87.02,0,174.04,False,True,False,False,False,True
1,10,83.58,0,835.8,True,False,False,False,True,False
0,23,112.37,0,2584.51,False,True,False,False,False,True
0,15,82.67,0,1240.05,False,False,False,False,True,False
1,17,60.82,1,1033.94,False,True,False,False,False,False
0,14,39.36,0,551.04,False,True,False,False,False,True
0,16,85.75,0,1372.0,False,False,True,False,False,False
0,32,31.64,0,1012.48,True,False,False,True,False,False
1,23,102.85,1,2365.55,True,False,True,False,False,False
0,34,44.73,0,1520.82,False,True,False,True,False,False
0,16,72.42,0,1158.72,True,False,False,False,True,False
1,34,79.59,0,2706.06,True,True,False,True,False,False
1,71,56.25,0,3993.75,False,True,False,False,True,False
0,33,86.39,0,2850.87,True,False,True,False,True,False
1,68,45.02,0,3061.36,False,False,False,False,True,False
0,43,23.46,0,1008.78,True,False,False,True,False,False
0,64,115.93,0,7419.52,True,False,False,False,True,False
1,71,52.0,0,3692.0,True,True,False,False,False,False
1,18,91.35,0,1644.3,False,False,False,False,False,False
0,68,70.75,0,4811.0,True,True,False,False,True,False
1,61,86.9,0,5300.9,True,True,False,False,True,False
1,20,31.09,0,621.8,False,True,False,False,False,True
0,11,71.88,0,790.68,False,False,False,True,False,False
0,46,59.22,1,2724.12,True,False,True,False,False,True
0,64,65.18,0,4171.52,False,True,False,False,False,False
0,28,116.62,1,3265.36,True,False,True,True,False,False
0,48,33.63,0,1614.24,True,False,False,False,False,False
0,35,95.47,0,3341.45,False,False,False,True,False,False
1,8,53.03,0,424.24,False,False,False,True,False,False
1,22,49.04,0,1078.88,False,False,False,True,False,False
0,24,47.08,0,1129.92,True,False,False,False,False,False
1,66,54.88,0,3622.08,False,False,True,False,True,False
1,64,55.71,0,3565.44,True,False,False,False,False,False
0,65,47.07,0,3059.55,False,False,False,True,False,False
1,14,86.75,0,1214.5,True,False,False,False,False,False
1,25,24.77,0,619.25,False,False,False,False,False,False
0,3,53.23,1,159.69,True,False,False,False,False,True
1,5,48.02,0,240.1,False,True,False,True,False,False
1,65,95.14,0,6184.1,True,True,False,False,False,False
0,54,34.65,1,1871.1,False,False,True,True,False,False
1,19,114.07,0,2167.33,False,False,False,False,False,False
1,54,37.05,1,2000.7,True,False,True,False,False,True
1,10,57.0,0,570.0,False,False,True,False,False,False
0,16,39.97,0,639.52,True,False,False,False,True,False
0,46,48.67,0,2238.82,True,False,False,True,False,False
1,29,96.1,0,2786.9,False,True,False,False,False,True
1,15,67.64,0,1014.6,True,False,False,False,False,False
0,48,36.26,0,1740.48,False,True,False,False,False,True
0,11,24.66,0,271.26,False,False,True,False,False,False
1,34,42.99,0,1461.66,True,False,True,True,False,False
0,36,114.56,0,4124.16,False,True,False,False,False,False
1,30,104.53,1,3135.9,True,True,False,False,False,True
1,19,64.02,0,1216.38,True,False,False,False,True,False
0,68,68.2,1,4637.6,False,True,False,False,False,True
0,70,109.94,0,7695.8,False,True,False,False,True,False
1,33,79.13,0,2611.29,True,False,False,False,True,False
1,22,108.08,0,2377.76,True,False,True,True,False,False
0,36,69.18,1,2490.48,False,True,False,False,False,True
1,23,40.01,1,920.23,False,False,False,False,False,False
0,63,92.59,0,5833.17,False,False,False,False,True,False
0,26,72.64,0,1888.64,False,True,False,False,False,True
0,60,86.84,0,5210.4,True,False,True,True,False,False
0,5,35.72,0,178.6,False,False,False,False,False,False
0,54,84.76,0,4577.04,True,True,False,False,False,False
1,38,58.23,1,2212.74,True,False,True,False,False,False
0,62,53.2,0,3298.4,False,True,False,False,False,True
0,25,87.15,1,2178.75,True,False,False,False,False,True
0,12,79.22,0,950.64,False,False,False,False,False,False
0,22,84.91,1,1868.02,True,False,False,True,False,False
0,9,116.53,0,1048.77,False,True,False,False,False,False
0,29,90.12,0,2613.48,True,False,False,False,False,False
0,44,84.09,0,3699.96,True,True,False,True,False,False
1,27,81.36,0,2196.72,False,False,True,True,False,False
1,55,59.87,0,3292.85,False,False,True,True,False,False
1,5,103.92,1,519.6,True,False,True,False,False,False
1,52,58.09,0,3020.68,True,False,True,True,False,False
0,13,90.02,0,1170.26,False,False,False,False,False,True
1,42,49.31,0,2071.02,True,False,False,True,False,False
0,15,34.78,1,521.7,False,True,False,False,False,False
1,18,32.98,0,593.64,True,False,True,False,True,False
1,50,83.46,1,4173.0,False,False,True,False,True,False
0,2,52.8,0,105.6,True,True,False,False,False,True
0,13,47.5,1,617.5,False,True,False,False,True,False
1,68,79.21,0,5386.28,False,True,False,False,True,False
1,47,22.57,0,1060.79,True,True,False,False,True,False
1,50,44.62,0,2231.0,False,False,True,False,False,True
1,12,54.05,1,648.6,True,False,False,False,True,False
0,13,90.84,0,1180.92,False,False,True,False,False,False
1,9,74.5,0,670.5,False,True,False,False,True,False
1,59,105.6,0,6230.4,False,False,False,True,False,False
1,45,53.45,0,2405.25,True,False,True,False,True,False
1,70,49.64,0,3474.8,False,True,False,False,True,False
1,43,23.32,0,1002.76,True,False,False,False,False,False
0,23,115.17,1,2648.91,False,False,False,False,False,True
0,45,70.15,1,3156.75,True,True,False,False,False,True
0,23,70.25,0,1615.75,True,False,False,False,True,False
0,34,112.34,1,3819.56,True,False,True,False,False,False
0,16,48.99,0,783.84,False,False,True,False,True,False
1,63,53.21,0,3352.23,True,False,True,False,False,True
0,51,85.63,0,4367.13,False,False,False,False,False,True
0,32,98.52,0,3152.64,True,False,False,True,False,False
1,38,89.93,0,3417.34,True,True,False,True,False,False
0,56,98.87,0,5536.72,True,True,False,False,False,False
0,69,77.51,0,5348.19,True,False,False,False,False,False
0,17,106.28,0,1806.76,False,False,True,False,False,True
0,39,75.01,0,2925.39,True,False,False,False,False,True
1,41,42.93,0,1760.13,True,False,True,False,False,True
1,48,74.17,0,3560.16,False,True,False,False,True,False
0,28,91.29,0,2556.12,True,False,False,True,False,False
1,50,85.36,1,4268.0,True,False,False,True,False,False
0,1,44.3,0,44.3,True,False,False,False,False,True
1,50,24.11,1,1205.5,True,False,True,False,False,True
1,19,45.25,0,859.75,False,True,False,True,False,False
1,59,118.4,0,6985.6,False,False,True,False,False,False
1,68,38.45,0,2614.6,True,True,False,False,False,True
1,67,66.44,0,4451.48,False,False,True,False,False,True
1,41,83.83,1,3437.03,False,True,False,False,False,False
1,10,107.95,0,1079.5,True,False,True,False,False,True
1,28,96.03,0,2688.84,False,False,False,True,False,False
1,34,110.9,0,3770.6,True,False,True,True,False,False
1,39,80.44,0,3137.16,False,False,False,False,False,False
1,56,106.53,1,5965.68,False,False,False,True,False,False
0,52,46.38,0,2411.76,False,False,False,False,False,False
1,3,63.06,0,189.18,True,False,True,False,False,False
0,23,104.38,1,2400.74,False,False,False,True,False,False
1,17,52.56,0,893.52,True,False,True,False,False,False
0,71,107.12,0,7605.52,True,True,False,True,False,False
0,26,56.31,0,1464.06,False,False,True,False,False,False
0,18,56.34,0,1014.12,True,False,True,False,False,False
1,46,50.9,0,2341.4,False,False,True,False,False,False
1,70,74.69,0,5228.3,True,True,False,True,False,False
1,31,32.91,1,1020.21,True,True,False,False,False,True
1,9,23.66,1,212.94,False,True,False,False,True,False
0,35,109.74,0,3840.9,False,False,False,False,False,True
1,60,112.89,0,6773.4,False,False,True,False,False,False
